work_id,author_id,author_name,institutions,author_position,is_corresponding
W4400920331,A5033660374,Juqing Liu,Nanjing Tech University,last,False
W4409474206,A5047369504,Yixuan Sheng,Harbin Institute of Technology,first,False
W4409474206,A5102794220,Wei Nie,Harbin Institute of Technology,middle,False
W4409474206,A5101544574,Zhao Liu,Harbin Institute of Technology; Peng Cheng Laboratory,middle,False
W4409474206,A5012907124,Hanlin Zhang,Harbin Institute of Technology,middle,False
W4409474206,,Hao Zhou,Harbin Institute of Technology,middle,False
W4409474206,,Ziyong Liu,Harbin Institute of Technology; Peng Cheng Laboratory,middle,False
W4409474206,A5085867312,Honghai Liu,Harbin Institute of Technology; Peng Cheng Laboratory,last,True
W3035975148,A5021255987,Rasa Pauliukaitė,Center for Physical Sciences and Technology,first,True
W3035975148,A5072377390,Edita Voitechovič,Center for Physical Sciences and Technology,last,False
W4365511814,A5112193208,Khaled S. Ahmed,,first,True
W4365511814,A5009420245,Fayroz Farouk Shereif,,last,False
W4402373270,A5056779729,Hyojung Kim,Sejong University,first,True
W4402373270,A5001898344,Daijoon Hyun,Sejong University,middle,False
W4402373270,A5030874700,Muhammad Hilal,Sejong University,middle,False
W4402373270,A5049565864,Zhicheng Cai,Sejong University,middle,False
W4402373270,A5018780656,Cheon Woo Moon,Soonchunhyang University,last,False
W3168689319,A5041497068,Nesrine Amor,Technical University of Liberec,first,True
W3168689319,A5101938475,Muhammad Tayyab Noman,Technical University of Liberec,middle,False
W3168689319,A5076746396,Michal Petrů,Technical University of Liberec,last,False
W4319319682,A5008344802,Hye Ree Han,Dongguk University,first,True
W4412599165,A5018744497,Karimul Islam,Warsaw University of Technology,first,True
W4412599165,A5073529769,Rezwana Sultana,Warsaw University of Technology,middle,False
W4412599165,A5027816382,Robert Mroczyński,Warsaw University of Technology,last,False
W4323668704,A5089201749,Jeffrey M. Shainline,National Institute of Standards and Technology,first,True
W4323668704,A5071923227,Bryce A. Primavera,National Institute of Standards and Technology; University of Colorado Boulder,middle,False
W4323668704,A5052209934,Saeed Khan,National Institute of Standards and Technology,last,False
W4284898369,A5051827945,Gurudutt Bhat,Queensland University of Technology,first,False
W4284898369,A5061849016,Marcin Kielar,Queensland University of Technology; The University of Queensland,middle,False
W4284898369,A5063080999,Haixia Rao,Nanyang Technological University,middle,False
W4284898369,A5014019575,Mahnaz D. Gholami,Queensland University of Technology,middle,False
W4284898369,A5000509435,Isabel Mathers,Queensland University of Technology,middle,False
W4284898369,A5023112274,Astrid C. R. Larin,Queensland University of Technology,middle,False
W4284898369,A5061548570,Thomas Flanagan,Queensland University of Technology,middle,False
W4284898369,A5035689427,Enkhtur Erdenebileg,Nanyang Technological University; Energy Research Institute,middle,False
W4284898369,A5024837578,Annalisa Bruno,Nanyang Technological University; Energy Research Institute,middle,False
W4284898369,A5111422994,Amandeep Singh,Queensland University of Technology,middle,False
W4284898369,A5089727729,Kathryn E. Fairfull‐Smith,Queensland University of Technology,middle,False
W4284898369,A5000316202,Emad L. Izake,Queensland University of Technology,middle,False
W4284898369,A5020288354,Pankaj Sah,The University of Queensland,middle,False
W4284898369,A5045397965,Yeng Ming Lam,Nanyang Technological University,middle,True
W4284898369,A5078690675,Ajay K. Pandey,Queensland University of Technology,middle,True
W4284898369,A5063148036,Prashant Sonar,Queensland University of Technology,last,True
W3036763586,A5037049140,Junho Kang,Korea Advanced Institute of Science and Technology,first,True
W3036763586,A5080551562,Soogil Lee,Korea Advanced Institute of Science and Technology,middle,False
W3036763586,A5087550479,Taekhyeon Lee,Korea Advanced Institute of Science and Technology,middle,False
W3036763586,A5038582604,Jiseok Yang,Korea Advanced Institute of Science and Technology,middle,False
W3036763586,A5100415731,Jae W. Lee,Korea Advanced Institute of Science and Technology,middle,False
W3036763586,A5082108023,Cheong Cheon Tae,Chungnam National University,middle,False
W3036763586,A5036601537,Jong‐Ryul Jeong,Chungnam National University,middle,False
W3036763586,A5047713722,Seung‐Young Park,,middle,False
W3036763586,A5004773969,Byong‐Guk Park,Korea Advanced Institute of Science and Technology,middle,False
W3036763586,A5091019660,Kab‐Jin Kim,Korea Advanced Institute of Science and Technology,last,False
W4411575650,,Mohsin Ali,Sejong University,first,False
W4411575650,A5065006254,Ibtisam Ahmad,Sejong University,middle,False
W4411575650,A5118605042,Ik Geun,Sejong University,middle,False
W4411575650,A5067282873,Syed Ameer Hamza,Sejong University,middle,False
W4411575650,A5118605044,Umar Ijaz,Sejong University,middle,False
W4411575650,,Yuseong Jang,Sejong University,middle,False
W4411575650,A5102763337,Jahoon Koo,Sejong University,middle,False
W4411575650,A5061277148,Young‐Gab Kim,Sejong University,middle,False
W4411575650,A5032954709,Hee‐Dong Kim,Sejong University,last,True
W3134520991,A5010316226,Eve McGlynn,University of Glasgow,first,False
W3134520991,A5042127465,Vahid Nabaei,University of Glasgow,middle,False
W3134520991,A5000606690,Elisa Ren,University of Modena and Reggio Emilia,middle,False
W3134520991,A5068426197,Gabriel Galeote‐Checa,University of Glasgow,middle,False
W3134520991,A5065865175,Rupam Das,University of Glasgow,middle,False
W3134520991,A5080213787,Giulia Curia,University of Modena and Reggio Emilia,middle,False
W3134520991,A5100700922,Hadi Heidari,University of Glasgow,last,True
W4402368842,A5107448992,Mohammed Ibrahim Elmalky,Heidelberg University; University Hospital Heidelberg,first,False
W4402368842,A5028338266,Gonzalo Ãlvarez-Bolado,Heidelberg University; University Hospital Heidelberg,middle,False
W4402368842,A5069769754,Alexander Younsi,Heidelberg University; University Hospital Heidelberg,middle,True
W4402368842,A5077618642,Thomas Skutella,Heidelberg University; University Hospital Heidelberg,last,False
W4390910777,A5042731794,A. Jenkins,International Iberian Nanotechnology Laboratory,first,True
W4390910777,A5027422904,Leandro Martins,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5044535290,Luana Benetti,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5050683112,Alejandro Schulman,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5066812277,Pedro Anacleto,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5027636192,Marcel S. Claro,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5057534534,İhsan Çaha,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5037311572,Francis Leonard Deepak,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5001553356,Elvira Paz,International Iberian Nanotechnology Laboratory,middle,False
W4390910777,A5046758034,Ricardo Ferreira,International Iberian Nanotechnology Laboratory,last,False
W4214564736,A5041497068,Nesrine Amor,Technical University of Liberec,first,True
W4214564736,A5101938475,Muhammad Tayyab Noman,Technical University of Liberec,middle,True
W4214564736,A5030960728,Adla Ismail,Tunis University,middle,False
W4214564736,A5076746396,Michal Petrů,Technical University of Liberec,middle,False
W4214564736,A5038837419,Neethu Sebastian,National Taipei University of Technology,last,False
W4402138690,A5025594371,Wangmyung Choi,Gachon University,first,False
W4402138690,A5039992525,Junhwan Choi,Dankook University,middle,False
W4402138690,A5101055924,Yongbin Han,Gachon University,middle,False
W4402138690,A5088643953,Hocheon Yoo,Gachon University,middle,True
W4402138690,A5003314572,Hong‐Joon Yoon,Gachon University,last,True
W4411799924,A5040111133,Zhenghao Long,Hong Kong University of Science and Technology,first,True
W4411799924,A5021631150,Xiao Qiu,Hong Kong University of Science and Technology,middle,False
W4411799924,A5061180234,Chak Lam Jonathan Chan,Hong Kong University of Science and Technology,middle,False
W4411799924,A5101638798,Zhibo Sun,Hong Kong University of Science and Technology,middle,False
W4411799924,A5052051299,Zhengnan Yuan,Hong Kong University of Science and Technology,middle,False
W4411799924,A5061509885,Zhiyong Fan,Hong Kong University of Science and Technology,last,False
W4404120883,A5001707622,Fahimeh Dehghandehnavi,Carnegie Mellon University,first,True
W4404120883,A5062252579,Md Sajal,Carnegie Mellon University,middle,False
W4404120883,A5057731484,Marc Dandin,Carnegie Mellon University,last,False
W3040379931,A5100456303,Yan Zhang,Chongqing University; Chongqing Emergency Medical Center,first,False
W3040379931,A5100335457,Shu Wang,Chongqing University; Chongqing Emergency Medical Center,middle,False
W3040379931,A5101684926,Ping Yang,Chongqing University; Chongqing Emergency Medical Center,last,True
W4386186357,A5111245098,Nahyun Jeong,Korea Research Institute of Standards and Science; Korea University of Science and Technology,first,False
W4386186357,A5071034699,Kyung‐Geun Lim,Korea Research Institute of Standards and Science; Korea University of Science and Technology,last,True
W4391315517,A5013411807,Krishna Prasad Maity,Centre National de la Recherche Scientifique; Institut de Physique et Chimie des Matériaux de Strasbourg; Université de Strasbourg,first,False
W4391315517,A5005541239,Jean‐François Dayen,Centre National de la Recherche Scientifique; Institut de Physique et Chimie des Matériaux de Strasbourg; Université de Strasbourg,middle,False
W4391315517,A5072809605,Bernard Doudin,Centre National de la Recherche Scientifique; Institut de Physique et Chimie des Matériaux de Strasbourg; Université de Strasbourg,middle,False
W4391315517,A5043492768,Roman Gumeniuk,TU Bergakademie Freiberg,middle,False
W4391315517,A5082754328,B. Kundys,Centre National de la Recherche Scientifique; Institut de Physique et Chimie des Matériaux de Strasbourg; Université de Strasbourg,last,True
W4406243333,A5101473956,Guo Liang Li,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),first,False
W4406243333,A5087141762,Zuyi Li,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),middle,False
W4406243333,A5047082984,Haojie Hu,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),middle,False
W4406243333,A5014232740,Baojin Chen,Zhengzhou University,middle,False
W4406243333,A5100344858,Yuan Wang,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),middle,False
W4406243333,A5056103928,Yanchao Mao,Zhengzhou University,middle,False
W4406243333,A5100633225,Haidong Li,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),middle,True
W4406243333,A5101492726,Baosen Zhang,Henan University of Engineering; Henan Energy & Chemical Industry Group (China),last,True
W4413265202,A5112446911,Mingchen Cai,Fuzhou University,first,True
W4413265202,A5057676744,Hao Sun,Harbin Institute of Technology; Fuzhou University,middle,False
W4413265202,A5101057877,Tianyue Yang,University of Macau,middle,False
W4413265202,A5056657952,Hongxin Hu,Fuzhou University,middle,False
W4413265202,A5011100122,Xu‐Bing Li,Jiangsu Vocational College of Medicine,middle,False
W4413265202,,Yuan Jia,Shenzhen Technology University,last,False
W4380986294,A5046555928,Huajun Guo,,first,True
W4380986294,A5110993046,shuailing An,,middle,False
W4380986294,A5085838387,Jie Meng,,middle,False
W4380986294,A5101910805,Shuxia Ren,,middle,False
W4380986294,A5075511400,Wenwen WANG,,middle,False
W4380986294,A5048646347,Zishang Liang,,middle,False
W4380986294,A5112938827,Jiayu SONG,,middle,False
W4380986294,A5009954901,H. Chen,,middle,False
W4380986294,A5076428327,Hang Su,,middle,False
W4380986294,A5040447422,Jinjin Zhao,,last,False
W4409037385,A5082035342,Chihyeong Won,California Institute of Technology; Yonsei University,first,False
W4409037385,A5063668352,Sungjoon Cho,Yonsei University,middle,False
W4409037385,A5072065388,Kyung‐In Jang,Daegu Gyeongbuk Institute of Science and Technology; Daegu TechnoPark,middle,False
W4409037385,A5009610739,Jang‐Ung Park,Yonsei University,middle,False
W4409037385,A5067004576,Jeong Ho Cho,Yonsei University,middle,False
W4409037385,A5025687683,Taeyoon Lee,Yonsei University,last,True
W4413112716,A5074496972,Adriana Teixeira do Nascimento,St Vincent's Hospital Melbourne; Swinburne University of Technology,first,False
W4413112716,A5007784976,Paul R. Stoddart,Swinburne University of Technology,middle,False
W4413112716,A5047774018,Toon Goris,The University of Melbourne; Swinburne University of Technology,middle,False
W4413112716,A5119271008,Miriam Kael,Swinburne University of Technology,middle,False
W4413112716,A5053178898,Richard Manasseh,Swinburne University of Technology,middle,False
W4413112716,A5007968984,Karen Alt,Monash University,middle,False
W4413112716,A5092654762,Jurie Tashkandi,Monash University,middle,False
W4413112716,A5108481661,Byung Chul Kim,Sunchon National University,middle,False
W4413112716,A5088607207,Simon E. Moulton,Sunchon National University; St Vincent's Hospital Melbourne; Swinburne University of Technology,last,True
W4408041142,,Sunil Kumar,Chandigarh University; Sejong University,first,True
W4408041142,,Sunil Kumar,Chandigarh University; Sejong University,middle,False
W4408041142,A5031882939,Syed Muhammad Zain Mehdi,Gachon University; Sejong University,middle,False
W4408041142,A5035343463,Manish Taunk,Chandigarh University,middle,False
W4408041142,A5073783733,Sanjeev Kumar,Chandigarh University; Sejong University,middle,True
W4408041142,A5073783733,Sanjeev Kumar,Chandigarh University; Sejong University,middle,False
W4408041142,A5017652634,Amit Aherwar,ITM University,middle,False
W4408041142,A5024269278,Sudhanshu Singh,Parul University,middle,False
W4408041142,A5061999625,Tej Singh,Eötvös Loránd University,last,False
W4367049374,A5032820130,Nils Sommer,,first,True
W4367049374,A5066919809,Regina Dittmann,,middle,False
W4367049374,A5070287728,Stephan Menzel,,last,False
W3042679386,A5086681627,Mostafa Kamal Masud,Griffith University; Shahjalal University of Science and Technology; The University of Queensland,first,False
W3042679386,A5008071371,Rabbee G. Mahmudunnabi,Pusan National University,middle,False
W3042679386,A5031329588,Nahian Binte Aziz,Griffith University,middle,False
W3042679386,A5006557478,Claire H. Stevens,University of Wollongong; Illawarra Health and Medical Research Institute,middle,False
W3042679386,A5041672806,Dzung Do‐Ha,University of Wollongong; Illawarra Health and Medical Research Institute,middle,False
W3042679386,A5007544311,Shu Yang,Macquarie University,middle,False
W3042679386,A5054756709,Ian P. Blair,Macquarie University,middle,False
W3042679386,A5046029115,Md. Shahriar A. Hossain,Queensland University of Technology; The University of Queensland,middle,False
W3042679386,A5037234529,Yoon‐Bo Shim,Pusan National University,middle,False
W3042679386,A5054821864,Lezanne Ooi,University of Wollongong; Illawarra Health and Medical Research Institute,middle,True
W3042679386,A5037509120,Yusuke Yamauchi,Queensland University of Technology; The University of Queensland,middle,True
W3042679386,A5032691888,Muhammad J. A. Shiddiky,Griffith University,last,True
W4391350364,A5101497023,Xiang Chen,Hubei University; Institute of Microelectronics,first,False
W4391350364,A5103282506,Xiaoxin Pan,Hubei University; Institute of Microelectronics,middle,False
W4391350364,A5101834125,Bowen Jiang,Institute of Microelectronics; Hubei University,middle,False
W4391350364,A5049974343,Jiayun Wei,Hubei University; Institute of Microelectronics,middle,False
W4391350364,A5100351033,Long Yan,Institute of Microelectronics; Hubei University,middle,False
W4391350364,A5013704258,Jie Tang,Hubei University; Institute of Microelectronics,middle,False
W4391350364,A5100456701,Xiaoqing Li,Institute of Microelectronics; Hubei University,middle,False
W4391350364,A5083528812,Jun Zhang,Institute of Microelectronics; Hubei University,middle,False
W4391350364,A5008759990,Jinxia Duan,Hubei University; Institute of Microelectronics,middle,False
W4391350364,A5100455297,Tao Li,Hubei University; Institute of Microelectronics,middle,False
W4391350364,A5079339338,Guokun Ma,Institute of Microelectronics; Hubei University,middle,False
W4391350364,A5100746692,Hao Wang,Hubei University; Institute of Microelectronics,last,True
W4390906576,A5108326051,Dong-Gyun Mah,Kwangwoon University,first,False
W4390906576,A5009749427,Hamin Park,Kwangwoon University,middle,False
W4390906576,A5026616959,Won-Ju Cho,Kwangwoon University,last,True
W4410041092,A5102790923,Hyunjin Jung,Institute for Basic Science; Sungkyunkwan University,first,True
W4410041092,A5085432527,Hyelim Lee,Institute for Basic Science; Sungkyunkwan University,middle,False
W4410041092,A5064644351,Mikyung Shin,Institute for Basic Science; Sungkyunkwan University,middle,False
W4410041092,A5025968238,Donghee Son,Institute for Basic Science; Sungkyunkwan University,last,False
W4319317096,A5082142825,Helga Kiss,Országos Korányi Tbc és Pulmonológiai Intézet,first,False
W4319317096,A5054548405,Zoltán Örlős,Országos Korányi Tbc és Pulmonológiai Intézet,middle,False
W4319317096,A5021664120,Áron Gellert,Országos Korányi Tbc és Pulmonológiai Intézet,middle,False
W4319317096,A5047899806,Zsolt Megyesfalvi,Országos Korányi Tbc és Pulmonológiai Intézet,middle,False
W4319317096,A5080785698,Angéla Mikáczó,University of Debrecen,middle,False
W4319317096,A5046635852,Anna Sárközi,University of Debrecen,middle,False
W4319317096,A5062124127,Attila Vaskó,University of Debrecen,middle,False
W4319317096,A5085030472,Zsuzsanna Miklós,Országos Korányi Tbc és Pulmonológiai Intézet,middle,False
W4319317096,A5031564190,Ildikó Horváth,University of Debrecen; Országos Korányi Tbc és Pulmonológiai Intézet,last,True
W4367680672,A5032289696,Adam S. Mullis,Tufts University,first,False
W4367680672,A5057871048,David L. Kaplan,Tufts University,last,True
W4411964949,A5100453813,Xiaoting Wang,Tsinghua University; Beijing Information Science & Technology University; Beijing University of Technology,first,True
W4411964949,A5053987862,Heyi Huang,Tsinghua University; Chinese Academy of Sciences; Institute of Microelectronics,middle,False
W4411964949,A5006887059,Jianshi Tang,Tsinghua University,middle,False
W4411964949,A5102776456,Ruofei Hu,Tsinghua University,middle,False
W4411964949,A5009505754,Yu Du,Tsinghua University,middle,False
W4411964949,A5100677215,Yuyan Wang,Tsinghua University,middle,False
W4411964949,A5003993055,Bin Gao,Tsinghua University,middle,False
W4411964949,A5100746956,Qian He,Tsinghua University,middle,False
W4411964949,A5100563550,Huaqiang Wu,Tsinghua University,last,False
W4385753387,A5078722818,Anbo Zheng,Tianjin University,first,False
W4385753387,A5101509060,Yuxiang Qin,Tianjin University,middle,True
W4385753387,A5014745538,Qing Xia,Tianjin University,middle,True
W4385753387,A5070448167,Yanxu Chen,Tianjin University,middle,False
W4385753387,A5026451104,Xueshuo Zhang,Tianjin University,last,False
W4320891003,A5016814819,Siying Wu,City University of Hong Kong,first,False
W4320891003,A5006451119,Lingyan Ruan,City University of Hong Kong,middle,False
W4320891003,A5016526815,Jianpeng Wu,City University of Hong Kong,middle,False
W4320891003,A5086173724,Minghui Wu,City University of Hong Kong,middle,False
W4320891003,A5043717074,Lok Ting Chu,City University of Hong Kong,middle,False
W4320891003,A5060271532,Hoi Kwan Kwong,City University of Hong Kong,middle,False
W4320891003,A5053105963,Miu-Ling Lam,City University of Hong Kong,middle,False
W4320891003,A5026969046,Ting‐Hsuan Chen,City University of Hong Kong,last,True
W4385665605,A5006716135,Svetlana A. Gerasimova,N. I. Lobachevsky State University of Nizhny Novgorod,first,True
W4385665605,A5057315066,Anna Beltyukova,N. I. Lobachevsky State University of Nizhny Novgorod,middle,False
W4385665605,A5047377846,Anastasia Fedulina,N. I. Lobachevsky State University of Nizhny Novgorod,middle,False
W4385665605,A5069923689,Mariya Matveeva,N. I. Lobachevsky State University of Nizhny Novgorod,middle,False
W4385665605,A5039809969,Albina Lebedeva,N. I. Lobachevsky State University of Nizhny Novgorod,middle,False
W4385665605,A5078555265,Alexander N. Pisarchik,Universidad Politécnica de Madrid,last,False
W4413111707,A5033089667,Ke Ran,Ernst Ruska Centre; AMO (Germany); RWTH Aachen University,first,True
W4413111707,A5103965712,Janghyun Jo,Ernst Ruska Centre,middle,False
W4413111707,A5042411296,Sofía Cruces,RWTH Aachen University,middle,False
W4413111707,A5035837243,Zhenxing Wang,AMO (Germany),middle,False
W4413111707,A5077999397,Rafal E. Dunin‐Borkowski,Ernst Ruska Centre,middle,False
W4413111707,A5013379147,Joachim Mayer,Ernst Ruska Centre; RWTH Aachen University,middle,False
W4413111707,A5087833312,Max C. Lemme,RWTH Aachen University,last,False
W4391536214,A5081061434,Gherardo Baudo,Houston Methodist,first,False
W4391536214,A5091973649,Hannah Flinn,Houston Methodist,middle,False
W4391536214,A5077297498,Morgan Holcomb,Houston Methodist,middle,False
W4391536214,A5100843089,Anjana Tiwari,Houston Methodist,middle,False
W4391536214,A5046715078,Sirena Soriano,Houston Methodist,middle,False
W4391536214,A5020962668,Francesca Taraballi,Houston Methodist; Methodist Hospital; Methodist Hospital,middle,False
W4391536214,A5068630558,Biana Godin,Houston Methodist; Cornell University; Weill Cornell Medicine; Texas A&M University,middle,True
W4391536214,A5058417975,Assaf Zinger,Houston Methodist; Technion – Israel Institute of Technology,middle,True
W4391536214,A5016955102,Sonia Villapol,Houston Methodist; Cornell University; Neurological Surgery; Weill Cornell Medicine,last,True
W4407011985,A5104265028,Jaeyong Lee,Harvard University,first,True
W4407011985,A5100409757,Jia Liu,Harvard University,last,False
W4410840878,A5080783908,Lyudmila P. Dolgacheva,Institute of Cell Biophysics,first,False
W4410840878,A5047584270,В. П. Зинченко,Institute of Cell Biophysics,middle,False
W4410840878,A5017063778,Alexander D. Nadeev,Institute of Cell Biophysics,middle,False
W4410840878,A5015039361,Н. В. Гончаров,Institute of Evolutionary Physiology and Biochemistry,last,True
W4311724325,A5047069276,Fereshteh Karamali,"Academic Center for Education, Culture and Research; Royan Institute",first,True
W4311724325,A5052198111,Sanaz Behtaj,Griffith University,middle,False
W4311724325,A5049131511,Shahnaz Babaei-Abraki,"Royan Institute; Academic Center for Education, Culture and Research",middle,False
W4311724325,A5022029606,Hanieh Hadady,"Academic Center for Education, Culture and Research; Royan Institute",middle,False
W4311724325,A5008201614,Atefeh Atefi,"Academic Center for Education, Culture and Research; Royan Institute",middle,False
W4311724325,A5061409157,Soraya Savoj,"Royan Institute; Academic Center for Education, Culture and Research",middle,False
W4311724325,A5012919919,Sareh Soroushzadeh,"Academic Center for Education, Culture and Research; Royan Institute",middle,False
W4311724325,A5115595163,Samaneh Najafian,"Academic Center for Education, Culture and Research; Royan Institute",middle,False
W4311724325,A5051798464,Mohammad Hossein Nasr‐Esfahani,"Royan Institute; Academic Center for Education, Culture and Research",middle,False
W4311724325,A5074764430,Henry Klassen,The California Eye Institute,last,True
W4387694009,A5113024419,Dongyeol Ju,Dongguk University,first,False
W4387694009,A5110669008,Junyoung Ahn,Dongguk University,middle,False
W4387694009,A5108307180,Jungwoo Ho,Dongguk University,middle,False
W4387694009,A5100647604,Sungjun Kim,Dongguk University,middle,True
W4387694009,A5048858559,Daewon Chung,Dongguk University,last,True
W4406708109,A5101872490,Nipun Jain,Indian Institute of Science Bangalore,first,True
W4406708109,A5092065851,Yusuf Olatunji Waidi,Indian Institute of Science Bangalore,last,False
W3013752928,A5012548279,Giulio Chiesa,Boston University,first,True
W3013752928,A5002885970,Szilvia Kiriakov,Boston University,middle,False
W3013752928,A5023904642,Ahmad S. Khalil,Boston University; Harvard University,last,False
W4412597844,A5044691936,Chuanbing Cai,Wuhan University of Technology; Wuhan University; Wuhan University of Science and Technology,first,True
W4412597844,A5101664531,Yao Wen,Wuhan University; Wuhan University of Science and Technology,middle,False
W4412597844,A5100761395,Lei Yin,Wuhan University of Technology; Wuhan University; Wuhan University of Science and Technology,middle,False
W4412597844,A5037060557,Ruiqing Cheng,Wuhan University of Technology; Wuhan University; Wuhan University of Science and Technology,middle,False
W4412597844,A5100446166,Hao Wang,Wuhan University of Technology; Wuhan University; Wuhan University of Science and Technology,middle,False
W4412597844,A5101222973,Xiaoqiang Feng,Wuhan University of Technology; Wuhan University; Wuhan University of Science and Technology,middle,False
W4412597844,A5013742317,Liang Liu,Shandong University,middle,False
W4412597844,A5033109471,Chao Jiang,Henan Normal University,middle,False
W4412597844,A5038424827,Jun He,Wuhan University of Technology; Wuhan University; University of Chinese Academy of Sciences; Wuhan University of Science and Technology; Wuhan Institute of Technology,last,False
W3165180335,A5013411186,Cesar de Souza Dias,Instituto Federal Sul-rio-grandense,first,True
W3165180335,A5062131940,Paulo F. Butzen,Universidade Federal do Rio Grande,last,False
W4200120963,A5057933852,Minglin Ma,Xiangtan University,first,True
W4200120963,A5100397671,Yang Yang,Xiangtan University,middle,False
W4200120963,A5111954043,Zhicheng Qiu,Xiangtan University,middle,False
W4200120963,A5026790166,Yuexi Peng,Xiangtan University,middle,False
W4200120963,A5020364531,Yichuang Sun,University of Hertfordshire,middle,False
W4200120963,A5100450033,Zhijun Li,Xiangtan University,middle,False
W4200120963,A5101518249,Mengjiao Wang,Xiangtan University,last,False
W4391022973,,Lei Zhu,Soochow University; Xuzhou Children Hospital,first,False
W4391022973,A5100734154,Zhengwei Li,Xuzhou Children Hospital,middle,False
W4391022973,A5015174544,Li‐Ping Sheng,Xuzhou Children Hospital,middle,False
W4391022973,A5003495840,Fengfei Zhang,Xuzhou Children Hospital,middle,False
W4391022973,A5101397423,Wei Ji,Soochow University,last,True
W4390463111,A5108890448,Saba Tufail,University of Alabama at Birmingham,first,True
W4390463111,A5014095962,Mohammad Asif Sherwani,University of Alabama at Birmingham,middle,False
W4390463111,A5093625257,Zahid Shamim,Aligarh Muslim University,middle,False
W4390463111,A5107946948,Abdullah,University of Malakand,middle,False
W4390463111,A5016364986,Khang Wen Goh,INTI International University,middle,False
W4390463111,A5045602249,Mohammad N. Alomary,King Abdulaziz City for Science and Technology,middle,False
W4390463111,A5071236833,Mohammad Azam Ansari,Imam Abdulrahman Bin Faisal University,middle,False
W4390463111,A5093625258,Abdulaziz Abdullah Almosa,King Abdulaziz City for Science and Technology,middle,False
W4390463111,A5015125630,Long Chiau Ming,Sunway University,middle,True
W4390463111,A5049490992,Amar Daud Iskandar Abdullah,Sunway University,middle,True
W4390463111,A5010335168,Mir Azam Khan,Khalifa University of Science and Technology; United Arab Emirates University,middle,True
W4390463111,A5063065432,Asma Al Menhali,United Arab Emirates University,middle,True
W4390463111,A5023583190,Sameer Mirza,United Arab Emirates University,middle,True
W4390463111,A5009508273,Mohammed Akli Ayoub,Khalifa University of Science and Technology,last,True
W4413250481,A5070058339,Ke Gao,Xi'an Jiaotong University,first,True
W4413250481,A5050291980,Seoyoung Kim,Seoul National University,middle,False
W4413250481,A5108121356,Wenkai Zhao,Nankai University,middle,False
W4413250481,A5057128622,Xichong Ye,Xi'an Jiaotong University,middle,False
W4413250481,A5115695221,Pengpeng Wang,Xi'an Jiaotong University,middle,False
W4413250481,A5061603155,Le Liu,Xi'an Jiaotong University,middle,False
W4413250481,A5074861873,Jaeyong Ahn,Seoul National University,middle,False
W4413250481,A5113315099,Huagui Zhuo,Xi'an Jiaotong University,middle,False
W4413250481,A5101843939,Zhenping Li,Xi'an Jiaotong University,middle,False
W4413250481,A5100449952,Zhiwei Wang,Xi'an Jiaotong University,middle,False
W4413250481,A5046319352,Gang Chang,Xi'an Jiaotong University,middle,False
W4413250481,A5115511312,Wei Ma,Xi'an Jiaotong University,middle,False
W4413250481,A5100381711,Mingming Zhang,Xi'an Jiaotong University,middle,False
W4413250481,A5061910823,Guankui Long,Nankai University,middle,False
W4413250481,A5071573422,Xiaobo Shang,Xi'an Jiaotong University,middle,False
W4413250481,A5054385110,Joon Hak Oh,Seoul National University,last,False
W4414622414,A5052367651,Peng Li,Northeast Normal University,first,True
W4414622414,A5033654614,Xuanyu Shan,Northeast Normal University,middle,False
W4414622414,A5101044191,Ya Lin,Northeast Normal University,middle,False
W4414622414,A5055715913,Yi Du,Northeast Normal University,middle,False
W4414622414,A5011802609,Jiangang Ma,Northeast Normal University,middle,False
W4414622414,A5108290125,Zhongqiang Wang,Northeast Normal University,middle,False
W4414622414,A5024638901,Xiaoning Zhao,Northeast Normal University,middle,False
W4414622414,A5101775181,Ye Tao,Northeast Normal University,middle,False
W4414622414,A5078053186,Haiyang Xu,Northeast Normal University,middle,False
W4414622414,A5115596336,Yichun Liu,Northeast Normal University,last,False
W4388771455,A5016698450,Cosimo Gentile,,first,True
W4388771455,A5065225007,Emanuele Gruppioni,,last,False
W4383105750,A5090316151,Dong-Hee Lee,Kwangwoon University,first,False
W4383105750,A5009749427,Hamin Park,Kwangwoon University,middle,False
W4383105750,A5026616959,Won-Ju Cho,Kwangwoon University,last,True
W4388971489,A5110146979,Qun Hao,Changchun University of Science and Technology; Beijing Institute of Technology,first,False
W4388971489,A5015589878,Haifei Ma,Beijing Institute of Technology,middle,False
W4388971489,,Xida Xing,Changchun University of Science and Technology,middle,False
W4388971489,A5026989319,Xin Tang,Changchun University of Science and Technology; Beijing Institute of Technology,middle,False
